Date,Open,High,Low,Close,Adj Close,Volume
2018-06-08,50200.000000,50400.000000,49600.000000,49650.000000,44796.597656,16951706
2018-06-11,49750.000000,50300.000000,49350.000000,49900.000000,45022.144531,10571312
2018-06-12,49700.000000,49800.000000,49250.000000,49400.000000,44571.035156,12110569
2018-06-14,49000.000000,49000.000000,48200.000000,48200.000000,43488.328125,20971729
2018-06-15,48500.000000,48700.000000,47650.000000,47650.000000,42992.089844,17080892
2018-06-18,47600.000000,47650.000000,46200.000000,46600.000000,42044.738281,16661870
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,42405.632813,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,42405.632813,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,42450.742188,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,42631.195313,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,42089.843750,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,42405.632813,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,43262.773438,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,42539.238281,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,42402.886719,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,41403.046875,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,41948.414063,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,42039.312500,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,41766.617188,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,40812.218750,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,41448.488281,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,42084.757813,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,41812.066406,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,41357.585938,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,42266.546875,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,41857.515625,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,41675.726563,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,42311.996094,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,42630.140625,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,43130.058594,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,42266.546875,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,41948.414063,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,41948.414063,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,42630.140625,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,42630.140625,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,42266.546875,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,42039.312500,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,42311.996094,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,41403.046875,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,41584.835938,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,41630.277344,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,42448.339844,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,42539.238281,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,42630.140625,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,41266.699219,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,40948.558594,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,41039.460938,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,40221.390625,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,40085.054688,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,39857.812500,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,40721.324219,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,41902.972656,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,41993.867188,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,41948.414063,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,42084.757813,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,42311.996094,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,42539.238281,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,43311.847656,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,44039.015625,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,43130.058594,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,43311.847656,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,42357.449219,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,41902.972656,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,40812.218750,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,41357.585938,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,40948.558594,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,40494.085938,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,40039.601563,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,41675.726563,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,41039.460938,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,41357.585938,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,41948.414063,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,42948.269531,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,43084.613281,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,43500.382813,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,42538.792969,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,42447.214844,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,41851.949219,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,40936.152344,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,40936.152344,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,41165.097656,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,41485.632813,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,39470.875000,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,40295.093750,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,40111.933594,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,39928.773438,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,40432.464844,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,40340.882813,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,40203.511719,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,39882.980469,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,39425.085938,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,38967.183594,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,37547.699219,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,37547.699219,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,37914.019531,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,38784.027344,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,38829.812500,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,38600.867188,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,40432.464844,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,40111.933594,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,40066.144531,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,40295.093750,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,40340.882813,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,40569.824219,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,41394.050781,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,40752.996094,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,40386.675781,6783344
2018-11-15,null,null,null,null,null,null
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,40295.093750,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,39974.566406,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,39196.132813,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,38555.074219,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,38875.609375,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,38829.812500,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,39012.972656,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,39425.085938,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,39516.664063,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,39516.664063,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,38326.132813,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,39608.246094,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,38600.867188,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,37959.808594,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,37089.804688,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,37501.910156,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,36815.066406,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,36860.855469,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,37044.007813,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,36631.894531,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,35670.312500,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,35853.480469,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,35624.523438,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,35807.679688,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,35395.574219,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,35395.574219,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,35532.945313,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,35120.835938,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,35355.613281,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,35771.562500,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,35817.785156,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,34754.804688,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,34616.156250,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,35817.785156,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,35216.968750,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,36603.460938,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,36788.328125,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,37435.363281,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,37019.406250,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,37989.953125,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,38313.472656,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,38775.636719,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,39099.148438,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,39515.101563,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,38960.503906,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,38821.855469,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,39792.402344,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,41363.757813,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,41641.062500,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,42057.007813,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,42888.902344,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,42657.824219,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,42842.691406,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,42704.039063,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,41409.980469,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,41594.839844,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,42565.386719,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,42704.039063,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,43905.667969,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,42565.386719,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,42704.039063,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,42472.953125,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,43351.070313,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,43397.289063,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,43582.156250,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,43767.015625,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,43212.417969,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,43212.417969,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,41687.281250,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,41456.199219,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,40901.593750,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,40670.519531,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,41086.464844,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,40485.652344,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,40346.996094,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,41271.324219,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,40531.867188,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,40531.867188,18039161
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,40855.378906,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,40393.214844,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,40578.082031,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,40716.734375,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,42380.523438,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,43027.554688,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,42057.007813,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,41825.921875,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,41918.351563,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,41782.347656,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,41596.023438,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,41968.664063,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,42620.781250,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,43412.640625,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,43738.707031,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,43645.546875,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,43459.226563,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,43459.226563,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,43505.808594,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,43086.582031,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,43645.546875,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,43831.863281,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,44018.195313,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,43831.863281,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,42481.042969,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,42201.562500,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,42248.144531,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,42108.406250,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,41689.183594,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,41596.023438,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,41782.347656,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,42993.425781,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,42713.949219,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,42760.523438,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,42201.562500,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,41782.347656,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,41223.378906,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,39546.500000,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,39965.730469,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,39732.820313,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,39732.820313,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,39639.656250,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,38708.054688,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,38381.996094,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,39127.277344,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,40198.621094,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,40524.687500,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,40850.746094,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,39779.402344,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,39732.820313,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,39639.656250,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,38940.957031,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,39639.656250,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,39593.078125,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,40804.164063,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,40478.097656,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,40897.328125,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,41176.804688,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,41735.765625,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,41782.347656,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,41549.441406,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,40757.582031,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,40990.480469,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,40897.328125,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,41316.546875,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,42248.144531,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,42387.882813,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,42574.207031,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,42387.882813,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,42481.042969,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,42574.207031,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,43657.667969,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,44127.105469,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,43751.554688,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,43422.945313,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,42624.906250,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,43188.226563,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,42859.621094,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,41686.031250,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,42343.242188,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,42765.734375,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,43376.000000,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,43469.890625,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,43610.722656,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,43986.273438,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,43235.171875,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,43282.117188,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,43939.328125,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,44314.878906,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,44408.765625,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,43563.773438,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,44314.878906,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,44267.937500,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,43282.117188,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,43704.613281,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,42577.960938,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,42437.132813,7811181
2019-08-02,44550.000000,45500.000000,44300.000000,44950.000000,42202.410156,12151374
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,41263.539063,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,40841.042969,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,40559.378906,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,40043.000000,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,40512.441406,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,41028.816406,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,40371.605469,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,41028.816406,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,41216.593750,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,40934.929688,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,41732.980469,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,41779.914063,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,41357.425781,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,41263.539063,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,40934.929688,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,41357.425781,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,41451.316406,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,40747.156250,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,41310.484375,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,41122.703125,7185537
2019-09-03,43550.000000,43650.000000,43100.000000,43250.000000,40606.328125,9774941
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,41404.363281,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,42906.566406,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,43469.890625,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,44033.218750,9434157
2019-09-10,47100.000000,47200.000000,46550.000000,47000.000000,44127.105469,9231792
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,44267.937500,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,44220.992188,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,44033.218750,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,44784.320313,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,46145.683594,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,46192.632813,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,46286.511719,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,46474.292969,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,45910.964844,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,46192.632813,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,45770.855469,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,46385.542969,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,46196.410156,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,45014.312500,8382463
2019-10-04,47400.000000,48650.000000,47350.000000,48000.000000,45392.582031,9331695
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,45156.160156,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,46243.695313,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,45912.703125,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,46480.113281,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,47283.941406,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,47378.507813,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,47945.914063,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,47756.785156,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,47189.371094,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,47567.644531,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,48418.753906,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,48418.753906,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,47945.914063,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,48135.050781,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,48513.324219,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,48324.187500,7581629
